Year,Fuel,Vehicle_Category,Vehicles_Registered
2014,NOT APPLICABLE,HGV,2
2014,NOT APPLICABLE,HMV,56
2014,NOT APPLICABLE,HPV,0
2014,NOT APPLICABLE,LGV,373
2014,NOT APPLICABLE,LMV,935
2014,NOT APPLICABLE,LPV,4
2014,NOT APPLICABLE,MGV,1
2014,NOT APPLICABLE,MMV,10
2014,NOT APPLICABLE,MPV,0
2014,NOT APPLICABLE,OTH,5
2014,PETROL,2WIC,662
2014,PETROL,2WN,1364809
2014,PETROL,2WT,0
2014,PETROL,3WIC,0
2014,PETROL,3WN,137
2014,PETROL,3WT,1847
2014,PETROL,4WIC,28
2014,PETROL,HGV,8
2014,PETROL,HMV,2
2014,PETROL,HPV,2
2014,PETROL,LGV,187
2014,PETROL,LMV,61299
2014,PETROL,LPV,442
2014,PETROL,MGV,0
2014,PETROL,MMV,1
2014,PETROL,MPV,0
2014,PETROL,OTH,14
2014,PETROL/CNG,2WIC,0
2014,PETROL/CNG,2WN,0
2014,PETROL/CNG,2WT,0
2014,PETROL/CNG,3WIC,0
2014,PETROL/CNG,3WN,0
2014,PETROL/CNG,3WT,28
2014,PETROL/CNG,4WIC,0
2014,PETROL/CNG,HGV,0
2014,PETROL/CNG,HMV,0
2014,PETROL/CNG,HPV,0
2014,PETROL/CNG,LGV,0
2014,PETROL/CNG,LMV,135
2014,PETROL/CNG,LPV,1
2014,PETROL/CNG,MGV,0
2014,PETROL/CNG,MMV,0
2014,PETROL/CNG,MPV,0
2014,PETROL/CNG,OTH,0
2014,PETROL(E20)/LPG,2WIC,0
2014,PETROL(E20)/LPG,2WN,0
2014,PETROL(E20)/LPG,2WT,0
2014,PETROL(E20)/LPG,3WIC,0
2014,PETROL(E20)/LPG,3WN,0
2014,PETROL(E20)/LPG,3WT,0
2014,PETROL(E20)/LPG,4WIC,0
2014,PETROL(E20)/LPG,HGV,0
2014,PETROL(E20)/LPG,HMV,0
2014,PETROL(E20)/LPG,HPV,0
2014,PETROL(E20)/LPG,LGV,0
2014,PETROL(E20)/LPG,LMV,0
2014,PETROL(E20)/LPG,LPV,1
2014,PETROL(E20)/LPG,MGV,0
2014,PETROL(E20)/LPG,MMV,0
2014,PETROL(E20)/LPG,MPV,0
2014,PETROL(E20)/LPG,OTH,0
2014,PETROL/LPG,2WIC,0
2014,PETROL/LPG,2WN,134
2014,PETROL/LPG,2WT,0
2014,PETROL/LPG,3WIC,0
2014,PETROL/LPG,3WN,124
2014,PETROL/LPG,3WT,6021
2014,PETROL/LPG,4WIC,1
2014,PETROL/LPG,HGV,0
2014,PETROL/LPG,HMV,0
2014,PETROL/LPG,HPV,0
2014,PETROL/LPG,LGV,9
2014,PETROL/LPG,LMV,4047
2014,PETROL/LPG,LPV,177
2014,PETROL/LPG,MGV,0
2014,PETROL/LPG,MMV,0
2014,PETROL/LPG,MPV,0
2014,PETROL/LPG,OTH,1
2015,CNG ONLY,2WIC,0
2015,CNG ONLY,2WN,0
2015,CNG ONLY,2WT,0
2015,CNG ONLY,3WIC,0
2015,CNG ONLY,3WN,0
2015,CNG ONLY,3WT,1
2015,CNG ONLY,4WIC,0
2015,CNG ONLY,HGV,1
2015,CNG ONLY,HMV,0
2015,CNG ONLY,HPV,8
2015,CNG ONLY,LGV,0
2015,CNG ONLY,LMV,0
2015,CNG ONLY,LPV,0
2015,CNG ONLY,MGV,0
2015,CNG ONLY,MMV,0
2015,CNG ONLY,MPV,0
2015,CNG ONLY,OTH,0
2015,DIESEL,2WIC,1
2015,DIESEL,2WN,445
2015,DIESEL,2WT,0
2015,DIESEL,3WIC,0
2015,DIESEL,3WN,60
2015,DIESEL,3WT,10759
2015,DIESEL,4WIC,11
2015,DIESEL,HGV,16322
2015,DIESEL,HMV,515
2015,DIESEL,HPV,2160
2015,DIESEL,LGV,24506
2015,DIESEL,LMV,94814
2015,DIESEL,LPV,13366
2015,DIESEL,MGV,2402
2015,DIESEL,MMV,592
2015,DIESEL,MPV,1692
2015,DIESEL,OTH,1053
2015,DIESEL/HYBRID,2WIC,0
2015,DIESEL/HYBRID,2WN,0
2015,DIESEL/HYBRID,2WT,0
2015,DIESEL/HYBRID,3WIC,0
2015,DIESEL/HYBRID,3WN,0
2015,DIESEL/HYBRID,3WT,0
2015,DIESEL/HYBRID,4WIC,0
2015,DIESEL/HYBRID,HGV,1
2015,DIESEL/HYBRID,HMV,0
2015,DIESEL/HYBRID,HPV,0
2015,DIESEL/HYBRID,LGV,0
2015,DIESEL/HYBRID,LMV,0
2015,DIESEL/HYBRID,LPV,1
2015,DIESEL/HYBRID,MGV,0
2015,DIESEL/HYBRID,MMV,0
2015,DIESEL/HYBRID,MPV,0
2015,DIESEL/HYBRID,OTH,0
2015,ELECTRIC(BOV),2WIC,0
2015,ELECTRIC(BOV),2WN,38
2015,ELECTRIC(BOV),2WT,0
2015,ELECTRIC(BOV),3WIC,0
2015,ELECTRIC(BOV),3WN,0
2015,ELECTRIC(BOV),3WT,1
2015,ELECTRIC(BOV),4WIC,0
2015,ELECTRIC(BOV),HGV,1
2015,ELECTRIC(BOV),HMV,1
2015,ELECTRIC(BOV),HPV,0
2015,ELECTRIC(BOV),LGV,38
2015,ELECTRIC(BOV),LMV,64
2015,ELECTRIC(BOV),LPV,1
2015,ELECTRIC(BOV),MGV,0
2015,ELECTRIC(BOV),MMV,0
2015,ELECTRIC(BOV),MPV,0
2015,ELECTRIC(BOV),OTH,1
2015,LNG,2WIC,0
2015,LNG,2WN,0
2015,LNG,2WT,0
2015,LNG,3WIC,0
2015,LNG,3WN,0
2015,LNG,3WT,0
2015,LNG,4WIC,0
2015,LNG,HGV,1
2015,LNG,HMV,0
2015,LNG,HPV,0
2015,LNG,LGV,0
2015,LNG,LMV,0
2015,LNG,LPV,0
2015,LNG,MGV,0
2015,LNG,MMV,0
2015,LNG,MPV,0
2015,LNG,OTH,0
2015,LPG ONLY,2WIC,0
2015,LPG ONLY,2WN,48
2015,LPG ONLY,2WT,0
2015,LPG ONLY,3WIC,0
2015,LPG ONLY,3WN,3
2015,LPG ONLY,3WT,299
2015,LPG ONLY,4WIC,0
2015,LPG ONLY,HGV,0
2015,LPG ONLY,HMV,1
2015,LPG ONLY,HPV,0
2015,LPG ONLY,LGV,0
2015,LPG ONLY,LMV,55
2015,LPG ONLY,LPV,1
2015,LPG ONLY,MGV,0
2015,LPG ONLY,MMV,0
2015,LPG ONLY,MPV,0
2015,LPG ONLY,OTH,0
2015,NOT APPLICABLE,2WIC,0
2015,NOT APPLICABLE,2WN,294
2015,NOT APPLICABLE,2WT,0
2015,NOT APPLICABLE,3WIC,0
2015,NOT APPLICABLE,3WN,1
2015,NOT APPLICABLE,3WT,1
2015,NOT APPLICABLE,4WIC,0
2015,NOT APPLICABLE,HGV,4
2015,NOT APPLICABLE,HMV,39
2015,NOT APPLICABLE,HPV,0
2015,NOT APPLICABLE,LGV,258
2015,NOT APPLICABLE,LMV,609
2015,NOT APPLICABLE,LPV,2
2015,NOT APPLICABLE,MGV,2
2015,NOT APPLICABLE,MMV,11
2015,NOT APPLICABLE,MPV,0
2015,NOT APPLICABLE,OTH,11
2015,PETROL,2WIC,844
2015,PETROL,2WN,1391948
2015,PETROL,2WT,2
2015,PETROL,3WIC,0
2015,PETROL,3WN,118
2015,PETROL,3WT,1599
2015,PETROL,4WIC,33
2015,PETROL,HGV,5
2015,PETROL,HMV,0
2015,PETROL,HPV,0
2015,PETROL,LGV,205
2015,PETROL,LMV,73434
2015,PETROL,LPV,492
2015,PETROL,MGV,0
2015,PETROL,MMV,1
2015,PETROL,MPV,0
2015,PETROL,OTH,13
2015,PETROL/CNG,2WIC,0
2015,PETROL/CNG,2WN,0
2015,PETROL/CNG,2WT,0
2015,PETROL/CNG,3WIC,0
2015,PETROL/CNG,3WN,2
2015,PETROL/CNG,3WT,20
2015,PETROL/CNG,4WIC,0
2015,PETROL/CNG,HGV,0
2015,PETROL/CNG,HMV,0
2015,PETROL/CNG,HPV,0
2015,PETROL/CNG,LGV,4
2015,PETROL/CNG,LMV,163
2015,PETROL/CNG,LPV,4
2015,PETROL/CNG,MGV,0
2015,PETROL/CNG,MMV,0
2015,PETROL/CNG,MPV,0
2015,PETROL/CNG,OTH,0
2015,PETROL/LPG,2WIC,2
2015,PETROL/LPG,2WN,196
2015,PETROL/LPG,2WT,0
2015,PETROL/LPG,3WIC,0
2015,PETROL/LPG,3WN,167
2015,PETROL/LPG,3WT,8484
2015,PETROL/LPG,4WIC,3
2015,PETROL/LPG,HGV,0
2015,PETROL/LPG,HMV,1
2015,PETROL/LPG,HPV,0
2015,PETROL/LPG,LGV,6
2015,PETROL/LPG,LMV,3180
2015,PETROL/LPG,LPV,207
2015,PETROL/LPG,MGV,0
2015,PETROL/LPG,MMV,0
2015,PETROL/LPG,MPV,0
2015,PETROL/LPG,OTH,0
2016,CNG ONLY,2WIC,0
2016,CNG ONLY,2WN,0
2016,CNG ONLY,2WT,0
2016,CNG ONLY,3WIC,0
2016,CNG ONLY,3WN,0
2016,CNG ONLY,3WT,1
2016,CNG ONLY,4WIC,0
2016,CNG ONLY,HGV,0
2016,CNG ONLY,HMV,0
2016,CNG ONLY,HPV,26
2016,CNG ONLY,LGV,1
2016,CNG ONLY,LMV,1
2016,CNG ONLY,LPV,0
2016,CNG ONLY,MGV,0
2016,CNG ONLY,MMV,0
2016,CNG ONLY,MPV,0
2016,CNG ONLY,OTH,0
2016,DIESEL,2WIC,1
2016,DIESEL,2WN,295
2016,DIESEL,2WT,0
2016,DIESEL,3WIC,0
2016,DIESEL,3WN,83
2016,DIESEL,3WT,12179
2016,DIESEL,4WIC,11
2016,DIESEL,HGV,19376
2016,DIESEL,HMV,514
2016,DIESEL,HPV,3165
2016,DIESEL,LGV,25260
2016,DIESEL,LMV,95409
2016,DIESEL,LPV,17366
2016,DIESEL,MGV,3071
2016,DIESEL,MMV,633
2016,DIESEL,MPV,1771
2016,DIESEL,OTH,1705
2016,DIESEL/HYBRID,2WIC,0
2016,DIESEL/HYBRID,2WN,0
2016,DIESEL/HYBRID,2WT,0
2016,DIESEL/HYBRID,3WIC,0
2016,DIESEL/HYBRID,3WN,0
2016,DIESEL/HYBRID,3WT,0
2016,DIESEL/HYBRID,4WIC,0
2016,DIESEL/HYBRID,HGV,0
2016,DIESEL/HYBRID,HMV,0
2016,DIESEL/HYBRID,HPV,0
2016,DIESEL/HYBRID,LGV,0
2016,DIESEL/HYBRID,LMV,13
2016,DIESEL/HYBRID,LPV,0
2016,DIESEL/HYBRID,MGV,0
2016,DIESEL/HYBRID,MMV,0
2016,DIESEL/HYBRID,MPV,1
2016,DIESEL/HYBRID,OTH,0
2016,ELECTRIC(BOV),2WIC,0
2016,ELECTRIC(BOV),2WN,10
2016,ELECTRIC(BOV),2WT,0
2016,ELECTRIC(BOV),3WIC,0
2016,ELECTRIC(BOV),3WN,0
2016,ELECTRIC(BOV),3WT,0
2016,ELECTRIC(BOV),4WIC,0
2016,ELECTRIC(BOV),HGV,0
2016,ELECTRIC(BOV),HMV,1
2016,ELECTRIC(BOV),HPV,0
2016,ELECTRIC(BOV),LGV,7
2016,ELECTRIC(BOV),LMV,55
2016,ELECTRIC(BOV),LPV,1
2016,ELECTRIC(BOV),MGV,1
2016,ELECTRIC(BOV),MMV,1
2016,ELECTRIC(BOV),MPV,0
2016,ELECTRIC(BOV),OTH,0
2016,LPG ONLY,2WIC,0
2016,LPG ONLY,2WN,17
2016,LPG ONLY,2WT,0
2016,LPG ONLY,3WIC,0
2016,LPG ONLY,3WN,1
2016,LPG ONLY,3WT,159
2016,LPG ONLY,4WIC,0
2016,LPG ONLY,HGV,0
2016,LPG ONLY,HMV,0
2016,LPG ONLY,HPV,0
2016,LPG ONLY,LGV,1
2016,LPG ONLY,LMV,65
2016,LPG ONLY,LPV,1
2016,LPG ONLY,MGV,0
2016,LPG ONLY,MMV,0
2016,LPG ONLY,MPV,0
2016,LPG ONLY,OTH,0
2016,NOT APPLICABLE,2WIC,0
2016,NOT APPLICABLE,2WN,400
2016,NOT APPLICABLE,2WT,0
2016,NOT APPLICABLE,3WIC,0
2016,NOT APPLICABLE,3WN,0
2016,NOT APPLICABLE,3WT,0
2016,NOT APPLICABLE,4WIC,0
2016,NOT APPLICABLE,HGV,2
2016,NOT APPLICABLE,HMV,37
2016,NOT APPLICABLE,HPV,0
2016,NOT APPLICABLE,LGV,177
2016,NOT APPLICABLE,LMV,635
2016,NOT APPLICABLE,LPV,1
2016,NOT APPLICABLE,MGV,1
2016,NOT APPLICABLE,MMV,6
2016,NOT APPLICABLE,MPV,0
2016,NOT APPLICABLE,OTH,12
2016,PETROL,2WIC,982
2016,PETROL,2WN,1409669
2016,PETROL,2WT,0
2016,PETROL,3WIC,0
2016,PETROL,3WN,114
2016,PETROL,3WT,1297
2016,PETROL,4WIC,49
2016,PETROL,HGV,1
2016,PETROL,HMV,1
2016,PETROL,HPV,1
2016,PETROL,LGV,215
2016,PETROL,LMV,85404
2016,PETROL,LPV,525
2016,PETROL,MGV,1
2016,PETROL,MMV,1
2016,PETROL,MPV,1
2016,PETROL,OTH,20
2016,PETROL/CNG,2WIC,0
2016,PETROL/CNG,2WN,0
2016,PETROL/CNG,2WT,0
2016,PETROL/CNG,3WIC,0
2016,PETROL/CNG,3WN,1
2016,PETROL/CNG,3WT,25
2016,PETROL/CNG,4WIC,0
2016,PETROL/CNG,HGV,0
2016,PETROL/CNG,HMV,0
2016,PETROL/CNG,HPV,0
2016,PETROL/CNG,LGV,1
2016,PETROL/CNG,LMV,195
2016,PETROL/CNG,LPV,1
2016,PETROL/CNG,MGV,0
2016,PETROL/CNG,MMV,0
2016,PETROL/CNG,MPV,0
2016,PETROL/CNG,OTH,0
2016,PETROL/HYBRID,2WIC,0
2016,PETROL/HYBRID,2WN,0
2016,PETROL/HYBRID,2WT,0
2016,PETROL/HYBRID,3WIC,0
2016,PETROL/HYBRID,3WN,0
2016,PETROL/HYBRID,3WT,0
2016,PETROL/HYBRID,4WIC,0
2016,PETROL/HYBRID,HGV,0
2016,PETROL/HYBRID,HMV,0
2016,PETROL/HYBRID,HPV,0
2016,PETROL/HYBRID,LGV,0
2016,PETROL/HYBRID,LMV,2
2016,PETROL/HYBRID,LPV,0
2016,PETROL/HYBRID,MGV,0
2016,PETROL/HYBRID,MMV,0
2016,PETROL/HYBRID,MPV,0
2016,PETROL/HYBRID,OTH,0
2016,PETROL/LPG,2WIC,0
2016,PETROL/LPG,2WN,408
2016,PETROL/LPG,2WT,0
2016,PETROL/LPG,3WIC,0
2016,PETROL/LPG,3WN,92
2016,PETROL/LPG,3WT,4687
2016,PETROL/LPG,4WIC,3
2016,PETROL/LPG,HGV,0
2016,PETROL/LPG,HMV,0
2016,PETROL/LPG,HPV,0
2016,PETROL/LPG,LGV,11
2016,PETROL/LPG,LMV,2450
2016,PETROL/LPG,LPV,188
2016,PETROL/LPG,MGV,0
2016,PETROL/LPG,MMV,0
2016,PETROL/LPG,MPV,0
2016,PETROL/LPG,OTH,0
2017,CNG ONLY,2WIC,0
2017,CNG ONLY,2WN,0
2017,CNG ONLY,2WT,0
2017,CNG ONLY,3WIC,0
2017,CNG ONLY,3WN,0
2017,CNG ONLY,3WT,5
2017,CNG ONLY,4WIC,0
2017,CNG ONLY,HGV,2
2017,CNG ONLY,HMV,0
2017,CNG ONLY,HPV,16
2017,CNG ONLY,LGV,1
2017,CNG ONLY,LMV,1
2017,CNG ONLY,LPV,0
2017,CNG ONLY,MGV,12
2017,CNG ONLY,MMV,0
2017,CNG ONLY,MPV,0
2017,CNG ONLY,OTH,0
2017,DIESEL,2WIC,1
2017,DIESEL,2WN,167
2017,DIESEL,2WT,0
2017,DIESEL,3WIC,0
2017,DIESEL,3WN,63
2017,DIESEL,3WT,12124
2017,DIESEL,4WIC,10
2017,DIESEL,HGV,17384
2017,DIESEL,HMV,596
2017,DIESEL,HPV,2869
2017,DIESEL,LGV,31256
2017,DIESEL,LMV,101358
2017,DIESEL,LPV,21955
2017,DIESEL,MGV,3645
2017,DIESEL,MMV,907
2017,DIESEL,MPV,2083
2017,DIESEL,OTH,2372
2017,DIESEL/HYBRID,2WIC,0
2017,DIESEL/HYBRID,2WN,0
2017,DIESEL/HYBRID,2WT,0
2017,DIESEL/HYBRID,3WIC,0
2017,DIESEL/HYBRID,3WN,0
2017,DIESEL/HYBRID,3WT,0
2017,DIESEL/HYBRID,4WIC,0
2017,DIESEL/HYBRID,HGV,0
2017,DIESEL/HYBRID,HMV,0
2017,DIESEL/HYBRID,HPV,0
2017,DIESEL/HYBRID,LGV,0
2017,DIESEL/HYBRID,LMV,46
2017,DIESEL/HYBRID,LPV,3
2017,DIESEL/HYBRID,MGV,0
2017,DIESEL/HYBRID,MMV,0
2017,DIESEL/HYBRID,MPV,0
2017,DIESEL/HYBRID,OTH,0
2017,ELECTRIC(BOV),2WIC,0
2017,ELECTRIC(BOV),2WN,13
2017,ELECTRIC(BOV),2WT,0
2017,ELECTRIC(BOV),3WIC,0
2017,ELECTRIC(BOV),3WN,0
2017,ELECTRIC(BOV),3WT,2
2017,ELECTRIC(BOV),4WIC,0
2017,ELECTRIC(BOV),HGV,0
2017,ELECTRIC(BOV),HMV,8
2017,ELECTRIC(BOV),HPV,0
2017,ELECTRIC(BOV),LGV,11
2017,ELECTRIC(BOV),LMV,50
2017,ELECTRIC(BOV),LPV,1
